Date,CO (µmole),NO (µmole),NO2 (µmole),O3 (µmole),SO2 (µmole),PM2.5 (µmole),PM10 (µmole),NH3 (µmole)
10-12-2020,3204.4,31.3,111,39.3,125.9,224.3,282,36
10-12-2020,5447.4,89.4,145.3,7.1,118.3,326.2,419.2,51.7
10-12-2020,7476.8,169.9,150.8,0.4,118.3,408.5,530.9,67.9
10-12-2020,9292.6,232.5,145.3,0,137.3,495.3,649,94.2
10-12-2020,10253.9,253.9,130.2,0,145,577.1,764.1,114.5
10-12-2020,10467.5,243.2,113.8,0,133.5,625.6,834.8,112.5
10-12-2020,10360.7,223.5,101.5,0,116.4,654.4,872.9,90.2
10-12-2020,9826.7,198.5,93.2,0,100.1,649.6,862.5,65.9
10-12-2020,8224.5,159.1,86.4,0,74.4,551.5,736.4,40
10-12-2020,5928,110,78.8,0,47.2,391.6,531.8,19.8
10-12-2020,4325.9,69.7,72,0,36.2,289.4,395.1,13.6
10-12-2020,3311.2,42,64.4,0,32,228.5,306.3,11
10-12-2020,2616.9,24.8,57.6,0,30,190,248.4,9.6
10-12-2020,2430,20.8,52.1,0,30.3,181.5,232.6,9.1
11-12-2020,2536.8,24.4,49.4,0,32.9,190.8,240.4,9.9
11-12-2020,3044.1,38.9,50,0,41.5,225.5,282.5,14.2
11-12-2020,4325.9,77.8,56.9,0,61,304.1,380.8,22.8
11-12-2020,5394,119.8,67.2,0.6,81.1,356.7,445,29.4
11-12-2020,5554.2,127,80.9,3.4,104,360.9,447.6,35
11-12-2020,5981.5,125.2,106.9,6.5,129.7,382.7,473,45.1
11-12-2020,6195.1,109.1,139.8,8,156.4,384.7,476.7,48.6
11-12-2020,1922.6,50.1,124.8,17.2,305.2,148.7,179.9,16.5
11-12-2020,1348.5,29.5,104.2,36.8,227,122.6,144.9,11.7
11-12-2020,1161.6,19.2,84.3,53.6,165.9,113.8,132.8,10.6
11-12-2020,2670.3,47.4,106.9,23.3,127.8,174,216,28.6
11-12-2020,4913.3,116.2,119.3,3.4,104.9,262.9,336.1,48.6
11-12-2020,6515.5,184.2,113.8,0.2,102,319.7,411.7,66.9
11-12-2020,7904.1,232.5,115.2,0,110.6,379.6,490.3,87.1
11-12-2020,8438.1,228.9,113.8,0,97.3,441.8,561.7,89.2
11-12-2020,7370,169.9,108.3,0,73.4,437.4,545,74
11-12-2020,3311.2,30.9,100.1,0.1,46.3,271.8,324.8,37
11-12-2020,2536.8,8.4,90.5,1.2,40.5,270.3,315.8,28.1
11-12-2020,2136.2,2.1,74.7,7,33.4,280.5,318.4,18.8
11-12-2020,1789.1,0.3,57.6,14.5,23.6,274.6,302.7,10.9
11-12-2020,1668.9,0.2,46.6,16.1,17.9,265.5,288.7,7.7
11-12-2020,1642.2,0.2,41.5,13.8,16.7,254,275.1,6.8
11-12-2020,1628.9,0.5,40.1,9.7,17.4,237.2,257.5,6.3
11-12-2020,1522.1,0.7,37.7,7.8,16.9,206.8,225.3,5.6
12-12-2020,1321.8,0.8,35,8.2,16.5,162.2,178.4,5.4
12-12-2020,1188.3,1.3,35.3,9,18.6,124,139.8,6.7
12-12-2020,1588.8,11.4,42.8,0.9,26.9,129.6,153.6,10.1
12-12-2020,2189.6,34.9,44.6,0.7,39.1,152.1,185.6,14.2
12-12-2020,2456.7,46.9,48,3,54.8,164.9,202.1,16.7
12-12-2020,2777.1,58.1,54.2,6,75.3,185.2,228.6,19.8
12-12-2020,2937.3,61.7,70.6,10.2,109.7,209.4,256.9,23.3
12-12-2020,1762.4,33.1,78.1,26.1,137.3,158.8,186.3,13.4
12-12-2020,1335.1,21.5,76.1,40.1,133.5,137.8,159.7,8.6
12-12-2020,1134.9,17,76.1,45.4,145,126.5,147,6.2
12-12-2020,2243,38.5,93.2,21.1,115.4,169.8,208.5,21
12-12-2020,4272.5,91.2,105.6,4.4,95.4,258.4,325.4,42.1
12-12-2020,6301.9,159.1,116.5,0.3,114.4,350.8,443.9,67.9
12-12-2020,8117.7,209.2,130.2,0,156.4,445.6,570.4,105.4
12-12-2020,9399.4,223.5,135.7,0,188.8,552,714.1,141.9
12-12-2020,10360.7,221.7,137.1,0,211.7,658.9,858.2,168.2
12-12-2020,11001.6,218.2,134.4,0,206,752.3,975.8,164.2
12-12-2020,11001.6,205.6,126.1,0,141.1,789.4,1012.9,99.3
12-12-2020,9399.4,164.5,109.7,0,69.6,684.8,867.4,36.5
12-12-2020,6088.3,92.1,87.7,0,28.6,467.3,577.2,11.4
12-12-2020,3685,35.8,69.2,0,18.1,332.6,393.2,6.2
12-12-2020,2456.7,8.9,58.3,1.9,16,286.6,322.6,4.4
12-12-2020,1562.1,0,36.7,35.8,19.8,231.1,248.7,4.8
12-12-2020,1415.3,0,31.9,37.9,18.1,204.1,218.6,4.9
13-12-2020,1428.6,0,33.6,31.8,19.1,194.8,209.2,5.1
13-12-2020,1562.1,0.3,39.8,21.3,23.4,201.7,219.1,6.3
13-12-2020,1922.6,3.2,51.4,6.5,32,221.1,246.2,9.3
13-12-2020,2162.9,12.6,52.8,4.8,41,230.8,261.2,11
13-12-2020,2136.2,18.8,48.7,19.3,52,227.9,259.7,12.8
13-12-2020,2029.4,17.4,48,40.4,60.6,223.3,255.6,15.8
13-12-2020,1789.1,11.7,45.2,73.7,65.8,214,242.2,15.5
13-12-2020,974.7,3.2,20.4,127.3,38.6,118.2,130.2,6.8
13-12-2020,781.1,2,14.1,137.3,27.4,82.8,91.1,6
13-12-2020,707.6,1.7,13.5,135.9,25.3,65.5,72.8,6.1
13-12-2020,854.5,2.7,24,115.9,31.5,62.3,72.4,9.5
13-12-2020,1148.2,3.2,43.2,86.6,37.7,69.7,85.2,14.2
13-12-2020,1428.6,0.9,64.4,52.2,39.1,75.1,94.9,18.2
13-12-2020,1709,0.1,77.5,29.3,41.5,86.5,112.3,23.3
13-12-2020,1922.6,0.3,77.5,21.3,42.4,101.8,135,28.6
13-12-2020,1949.3,0.2,69.9,20.9,40.1,109.8,147.2,32.2
13-12-2020,1895.9,0.2,63.1,22.2,36.7,110.9,148.2,32.9
13-12-2020,1842.5,0.2,59,21.8,33.9,109.1,145.4,32.9
13-12-2020,1628.9,0.1,54.2,22.9,27.9,94.9,126.5,29.1
13-12-2020,1295.1,0.1,45.2,27.5,21.5,74.3,97.5,24.1
13-12-2020,1161.6,0,41.1,29.7,22.7,70.3,89.9,21.5
13-12-2020,1108.2,0,37.7,32.9,24.1,72.5,90.7,16.7
13-12-2020,1081.5,0,35.3,35.4,23.8,76.9,94.6,11.5
13-12-2020,1108.2,0,35,35.8,24.1,84.2,102.1,8.2
14-12-2020,1201.6,0.1,38.7,31.8,26.2,96.2,115.4,7
14-12-2020,1522.1,0.6,51.4,20.6,32.9,120,145.1,9
14-12-2020,2136.2,6.5,71.3,4.3,44.8,159.7,197.1,13.8
14-12-2020,2563.5,19.9,76.1,6.5,54.8,183.2,227.1,16.5
14-12-2020,2563.5,25.3,71.3,26.5,64.9,187.9,230.8,18.8
14-12-2020,2430,21.5,66.5,52.2,75.3,192.7,234.7,22.6
14-12-2020,2109.5,15,60.3,84.4,81.1,187.2,226.4,21.8
14-12-2020,1174.9,5.9,32.9,123,57.2,110.8,131.7,10.8
14-12-2020,974.7,4.4,27.1,133,50.6,93.4,110.3,9.3
14-12-2020,934.6,3.9,28.1,135.9,52,89.5,105.6,9.9
14-12-2020,2056.1,13.4,70.6,83,62,140.9,175.6,23.1
14-12-2020,3952,44.3,123.4,22.5,72.5,232.6,299,39
14-12-2020,5714.4,105.5,139.8,1.4,81.1,312.4,406.7,53.2
14-12-2020,7583.6,166.3,142.6,0,99.2,415.7,542.6,75
14-12-2020,8972.2,194.9,134.4,0,110.6,528,694,93.2
14-12-2020,9613,196.7,119.3,0,105.9,609.9,803.9,87.1
14-12-2020,9719.9,189.5,104.2,0,93.5,661,864.3,67.9
14-12-2020,9399.4,175.2,91.9,0,80.1,667.6,867.2,50.7
14-12-2020,8010.9,144.8,81.6,0,58.2,575,744.8,30.9
14-12-2020,5874.6,102.8,72,0,37.2,424.4,549.4,15.8
14-12-2020,4539.5,72.4,65.8,0,32.9,340.2,434.5,13.4
14-12-2020,3898.6,55.4,61,0,33.4,303.1,381.5,13.7
14-12-2020,3578.2,46.9,56.9,0,35.8,289,360,14.8
14-12-2020,3524.8,46.5,52.8,0,39.1,292.1,361.2,16.7
15-12-2020,3738.4,55,49.4,0,45.8,313.3,384.3,20.8
15-12-2020,4699.7,84,48.7,0,60.1,383.9,469.8,30.9
15-12-2020,7049.6,157.4,52.8,0,73.4,544.8,669.7,38.5
15-12-2020,9292.6,239.6,61,0.4,72.5,668.9,823.6,32.9
15-12-2020,4219.1,67.1,89.1,12.5,80.1,321.8,389.9,22.6
15-12-2020,3578.2,42,91.9,36.1,92.5,289,354.4,28.1
15-12-2020,2937.3,27.1,87.1,66.5,103,262.1,324.7,28.1
15-12-2020,1535.4,12.4,56.2,101.6,99.2,146.5,179.9,15.1
15-12-2020,1201.6,9.3,47.3,110.2,91.6,116.4,142.2,12
15-12-2020,1148.2,8.1,48,113,93.5,112.8,137.2,12.2
15-12-2020,1815.8,12.9,74,80.8,93.5,146.8,182.2,20.5
15-12-2020,3097.5,27.3,117.9,30.4,88.7,210.3,265.7,31.7
15-12-2020,4325.9,59,141.2,2.4,80.1,262.3,334.4,40
15-12-2020,5180.4,84,139.8,0,75.3,307.7,393.8,49.7
15-12-2020,5127,68,127.5,0,68.7,322.3,414,54.2
15-12-2020,4325.9,34,116.5,0,58.7,295.7,379.9,49.7
15-12-2020,3524.8,9.7,106.9,1.3,50.6,260.3,331.5,43.6
15-12-2020,3124.2,3,97.3,6.3,46.3,241.6,307.1,37.5
15-12-2020,2536.8,0.5,80.2,18.2,37.2,198.3,251.7,25.8
15-12-2020,1895.9,0,61.7,34.7,28.4,153.1,190.7,14.7
15-12-2020,1642.2,0,51.4,42.6,25.8,140.9,170.3,9.8
15-12-2020,1548.8,0,45.2,45.1,24.8,140.7,166.5,7.3
15-12-2020,1482,0,41.1,45.8,24.1,141.1,165.3,6.1
15-12-2020,1442,0,39.1,44.7,24.3,141.6,164.2,5.7
16-12-2020,1468.7,0,41.1,39.3,26,144.7,166.8,5.9
16-12-2020,1682.3,0.3,52.8,26.8,31.5,157.9,184,8.1
16-12-2020,2243,5.1,72.7,6.7,42.4,189.5,226.8,12.5
16-12-2020,2590.2,19.7,75.4,5.9,51.5,204,248.1,15
16-12-2020,2590.2,28.6,67.9,21.3,62,202.4,247.6,17
16-12-2020,2483.4,27.5,64.4,39,73.4,202.2,248.5,21.3
16-12-2020,2162.9,20.6,61.7,62.9,82,189.9,232.2,21.8
16-12-2020,1401.9,11.1,45.2,93,75.3,127,154.4,13.7
16-12-2020,1081.5,7.1,35.6,108.7,62,103.8,125,10.9
16-12-2020,974.7,4.9,31.2,121.6,53.9,100.1,119,10.6
16-12-2020,1295.1,5.8,44.6,105.9,51.5,118.5,142.4,15.6
16-12-2020,1976,7.7,76.1,62.9,53.9,152.1,186.5,23.1
16-12-2020,2590.2,8.9,111,12.5,53.9,175.2,218.4,29.1
16-12-2020,3044.1,23.3,108.3,0.1,55.3,194.7,246.2,36.5
16-12-2020,2964,18.1,97.3,0.3,53.4,197.2,252.4,40.5
16-12-2020,2430,4.3,84.3,6.8,47.2,172.8,222.8,39
16-12-2020,1949.3,0.2,64.4,24.7,42,145.1,186.8,35.5
16-12-2020,1762.4,0,55.5,34,38.2,133.4,171,33.4
16-12-2020,1455.3,0,47.3,42.9,31.5,115.1,144.9,27.9
16-12-2020,1121.5,0,36.3,55.8,25.5,94.8,114.7,20.3
16-12-2020,1001.4,0,28.8,65.8,24.1,90.2,105.5,16.5
16-12-2020,961.3,0,25,73.7,24.1,91.4,104.8,13.9
16-12-2020,974.7,0,23.3,78,24.1,95.3,108,11.9
16-12-2020,1001.4,0,23.3,79.4,24.8,101.5,113.9,10.1
17-12-2020,1041.4,0,25,77.3,26.7,108.6,121.3,8.9
17-12-2020,1174.9,0,31.9,70.1,31,118.5,134,9.5
17-12-2020,1468.7,0,46.6,55.1,37.7,133.5,155.5,12.3
17-12-2020,1642.2,2,55.5,49.4,43.4,140.4,166.4,13.6
17-12-2020,1562.1,6.9,45.9,63.7,49.1,136.8,162.5,14.1
17-12-2020,1468.7,8.6,38.7,78,55.3,135,160.1,15.5
17-12-2020,1281.7,7.5,33.2,95.8,55.8,123.9,145.7,14.3
17-12-2020,907.9,4.2,21.6,118.7,39.6,84.4,98.4,9.3
17-12-2020,787.7,3.2,18.5,128.8,34.3,73.9,85.1,8
17-12-2020,787.7,2.7,19,134.5,35.3,77.8,88.7,8.2
17-12-2020,1014.7,3.4,30.2,123,41,91.5,105.6,11.5
17-12-2020,1415.3,3.7,53.5,94.4,48.2,111.6,131.9,16.5
17-12-2020,1762.4,0.9,80.9,55.8,50.1,122.8,147.9,21
17-12-2020,2082.8,0.1,94.6,32.2,52.5,135.9,166.7,26.1
17-12-2020,2189.6,0.1,89.1,30.8,52.5,147.9,184.7,31.2
17-12-2020,2109.5,0,76.1,36.5,48.6,151.1,190.2,33.4
17-12-2020,1976,0,66.5,40.8,44.8,149,186.8,34.5
17-12-2020,1895.9,0,61.7,40.8,42,146,182.8,34
17-12-2020,1655.6,0,55.5,41.5,35.3,130.2,160.9,30.2
17-12-2020,1321.8,0,46.6,45.1,28.4,107.2,129.1,24.8
17-12-2020,1161.6,0,40.1,47.2,26.5,99.3,116.9,23.3
17-12-2020,1121.5,0,36.7,47.9,26.9,99.5,115.5,23.1
17-12-2020,1108.2,0,34.6,50.1,28.1,101.3,116.4,23.1
17-12-2020,1094.8,0,33.2,51.5,30,102.9,117.3,22.8
18-12-2020,1108.2,0,33.9,51.5,32.4,103.4,117.8,22.8
18-12-2020,1241.7,0,40.4,47.2,37.2,110,126.8,24.8
18-12-2020,1562.1,0.2,56.2,33.3,42.9,128,151.1,29.6
18-12-2020,1789.1,4.1,63.8,26.8,46.3,138.9,165.7,29.9
18-12-2020,1815.8,12.7,54.2,40.1,50.1,140.8,168.8,28.4
18-12-2020,1735.7,14.3,46.6,55.8,55.8,140.6,169.1,27.6
18-12-2020,1535.4,11.4,40.8,76.5,60.1,132.8,158.3,24.6
18-12-2020,988,5.4,26.1,113,49.6,92.5,107.6,14.7
18-12-2020,881.2,4.1,23,125.9,46.3,85.7,98.4,12.5
18-12-2020,867.8,3.5,24,131.6,46.7,84.1,96.3,12.4
18-12-2020,1174.9,4.9,38.7,113,49.6,96.7,113.4,16
18-12-2020,1709,6.5,69.2,71.5,53.4,120.9,146,21.5
18-12-2020,2216.3,5.4,105.6,19,52.9,134.7,165.6,26.4
18-12-2020,2590.2,16.1,111,0.4,53.4,150.9,188.4,32.2
18-12-2020,2643.6,14,102.8,0.6,52.9,161.7,204.3,36.5
18-12-2020,2376.6,4.6,90.5,4.9,48.6,158.1,200.2,37.5
18-12-2020,2136.2,0.8,78.1,14.1,44.8,151.1,191.3,36.5
18-12-2020,2082.8,0.4,72.7,18.1,42.4,151.7,191.9,36.5
18-12-2020,1895.9,0.3,67.2,20.7,36.2,139.2,174.8,32.4
18-12-2020,1535.4,0.1,56.2,27.5,27.9,116.9,143.6,26.4
18-12-2020,1281.7,0,43.9,36.1,22.2,106.7,127.1,23.3
18-12-2020,1174.9,0,37.4,40.8,20.7,108,125.4,21.5
18-12-2020,1148.2,0,33.6,45.1,20.7,114.6,130.6,19.3
18-12-2020,1148.2,0,31.9,47.9,21,121,136.1,16.5
19-12-2020,1174.9,0,32.6,47.2,22.2,126.5,141.6,14.4
19-12-2020,1308.4,0,38.7,40.4,25.8,136.6,154.4,14.8
19-12-2020,1615.5,0.3,54.2,25.4,32,153.2,177.4,18
19-12-2020,1789.1,4.9,59.6,19.3,35.3,155.5,182.7,19.5
19-12-2020,1709,12.9,48,34.3,37.7,144.3,170.9,20.5
19-12-2020,1602.2,13.5,40.8,50.8,42,136.2,162.1,21.5
19-12-2020,1442,10.1,35.6,75.1,46.7,130.2,153.8,19.5
19-12-2020,974.7,4.1,21.9,120.2,44.8,98.2,112.3,11
19-12-2020,834.5,2.8,18,135.9,41.5,89.5,100.7,8.9
19-12-2020,807.8,2.4,18.3,143.1,41.5,88.5,99.3,9.1
19-12-2020,1001.4,3,28.5,130.2,43.9,100.1,114.2,12
19-12-2020,1348.5,3.1,47.3,100.1,44.8,118,137,16
19-12-2020,1628.9,0.8,68.6,63.7,42.9,127.7,150,19.5
19-12-2020,1842.5,0,79.5,41.5,42.4,138.3,164.3,23.6
19-12-2020,1922.6,0,74,40.4,42,147.5,177.9,27.4
19-12-2020,1842.5,0,63.1,45.1,39.1,148,179.8,29.4
19-12-2020,1735.7,0,55.5,45.8,35.8,144.8,177,30.2
19-12-2020,1735.7,0,54.8,40.1,32.9,143.6,175.8,30.7
19-12-2020,1602.2,0,52.1,35.4,27.4,133.2,161.4,27.9
19-12-2020,1335.1,0,45.2,35.8,21,113.8,134.6,23.1
19-12-2020,1161.6,0,37.7,39,19.3,104.4,121.2,21
19-12-2020,1094.8,0,33.2,41.5,19.8,103.3,118.3,20
19-12-2020,1068.1,0,30.2,44.4,20.5,106.7,120.5,19.3
19-12-2020,1054.8,0,28.1,48.6,21.2,112.3,125.1,17.2
20-12-2020,1081.5,0,28.1,53.6,23.1,120.2,132.8,15
20-12-2020,1228.3,0,32.9,55.1,27.4,136.5,151.5,14.1
20-12-2020,1588.8,0,48,44.7,32.9,162.7,184.6,15.7
20-12-2020,1895.9,1.7,60.3,33.6,35.8,180.9,207.5,16
20-12-2020,1976,8.1,56.2,40.1,39.1,185.8,214.3,16.7
20-12-2020,1922.6,10.2,48,56.5,44.4,185.4,213.9,18.5
20-12-2020,1735.7,7.9,41.8,80.1,49.1,180.4,205.5,16.7
20-12-2020,1268.4,4.3,29.5,113,45.8,136.6,153,10.1
20-12-2020,1081.5,3.3,24.7,124.5,40.1,116.5,130.1,8.9
20-12-2020,1001.4,2.6,24,131.6,39.1,114.8,127.6,9.1
20-12-2020,1241.7,3.1,36.3,114.4,40.1,127.6,144.9,12.8
20-12-2020,1762.4,3.6,63.8,72.2,41,149,174.6,18.2
20-12-2020,2216.3,2.1,96,25,39.6,163.4,195.8,23.3
20-12-2020,2590.2,6.2,104.2,2.9,40.1,179.3,217.8,28.9
20-12-2020,2590.2,5,94.6,3.6,39.1,187.7,229.8,32.9
20-12-2020,2269.8,0.9,79.5,14.5,35.8,180.2,220,32.9
20-12-2020,1949.3,0.1,64.4,28.3,31.5,166.6,201.8,31.7
20-12-2020,1842.5,0,56.9,33.6,29.1,163.9,196.8,30.7
20-12-2020,1642.2,0,49.4,39.3,24.3,157.7,185.3,25.8
20-12-2020,1375.2,0,39.8,46.5,19.3,149.4,169.7,19
20-12-2020,1295.1,0,35.3,48.6,20.3,155.1,173.2,15.7
20-12-2020,1281.7,0,32.6,48.6,21,165.6,182.7,13.2
20-12-2020,1281.7,0,31.2,46.5,21.2,172.8,189.9,11.4
20-12-2020,1281.7,0,31.5,41.1,21.7,176,193.3,10.3
21-12-2020,1348.5,0,35,34.3,23.4,181.1,199.2,9.4
21-12-2020,1602.2,0.5,46.6,21.6,28.9,194.9,218.1,10.9
21-12-2020,2243,7.8,65.1,3.6,39.6,229.5,265.7,15.6
21-12-2020,2857.2,27.9,69.2,2,49.1,261.5,310.1,18.8
21-12-2020,3231.1,39.8,71.3,8.4,60.1,284.5,341.5,22
21-12-2020,3284.5,36.2,76.1,18.4,73.4,299.5,359.7,27.4
21-12-2020,3017.4,23.5,82.3,37.9,89.7,304,360.3,27.4
21-12-2020,2216.3,9.3,69.2,89.4,97.3,262.2,299.8,17
21-12-2020,1842.5,6.7,59.6,113,92.5,224.4,254.6,13.9
21-12-2020,1668.9,5.1,55.5,125.9,88.7,211.9,238.6,13.2
21-12-2020,3070.8,20.1,101.5,71.5,85.8,293.4,343.2,28.9
21-12-2020,5233.8,62.6,146.7,15.6,93.5,410.7,494,49.1
21-12-2020,7049.6,137.7,157.7,0.9,117.3,489.7,597.2,70.9
21-12-2020,8972.2,211,167.3,0,156.4,593.9,730.4,104.4
21-12-2020,10681.2,253.9,165.9,0,181.2,715.9,889.7,131.7
21-12-2020,11322,264.7,145.3,0,167.9,798.4,994.5,128.7
21-12-2020,11108.4,257.5,119.3,0,133.5,818.9,1018.9,103.4
21-12-2020,10788,243.2,98.7,0,114.4,834.2,1034.3,84.1
21-12-2020,9933.5,221.7,80.9,0,91.6,795.6,982.6,62.3
21-12-2020,8117.7,180.6,65.8,0,61,678,827.9,36.5
21-12-2020,6675.7,143.1,53.5,0,45.8,586.2,708.1,24.3
21-12-2020,5767.8,118,45.2,0,39.1,537.3,641.6,19
21-12-2020,5180.4,99.2,39.8,0,35.8,501.9,597,16.5
21-12-2020,4753.1,86.7,35,0,34.3,474.6,562.3,15.2
22-12-2020,4592.9,84.9,32.2,0,35.3,465.1,549,15.7
22-12-2020,5180.4,103.7,32.6,0,42.4,504.9,597.1,20.3
22-12-2020,7049.6,166.3,38.7,0,54.8,627.7,747.8,26.4
22-12-2020,8758.6,228.9,50,0.2,58.7,710.5,843.6,25.6
22-12-2020,7370,182.4,64.4,1.9,62.9,601.2,700.7,28.4
22-12-2020,8010.9,178.8,90.5,6.4,74.4,650.4,763,39
22-12-2020,8010.9,118,152.2,24.7,85.8,682.9,801.1,44.6
22-12-2020,2883.9,15.2,96,124.5,119.2,339.7,382.5,16
22-12-2020,2109.5,8.1,69.9,158.8,104,284.2,318,10.9
22-12-2020,1842.5,5.4,61,174.5,96.3,271.4,301.8,10.4
22-12-2020,3177.6,14.1,113.8,98.7,92.5,342.6,394.5,26.9
22-12-2020,5073.6,43.8,165.9,22.2,97.3,438.5,517.8,45.6
22-12-2020,6462.1,102.8,172.7,1.1,118.3,493.8,590.9,64.9
22-12-2020,8117.7,164.5,178.2,0,154.5,577.2,697.6,94.2
22-12-2020,9826.7,202.1,181,0,171.7,700.1,855.9,117.5
22-12-2020,11001.6,214.6,174.1,0,156.4,811,994.7,118.6
22-12-2020,11856.1,225.3,161.8,0,125.9,916.1,1112.8,105.4
22-12-2020,13244.6,246.8,150.8,0,104,1037.8,1243.9,89.2
22-12-2020,14099.1,264.7,137.1,0,80.1,1121.4,1321.9,61.3
22-12-2020,13565.1,257.5,123.4,0,53.4,1099.4,1275.7,31.4
22-12-2020,12603.8,236,111,0,46.3,1040.4,1196.2,20.8
22-12-2020,11428.8,209.2,101.5,0,52.9,984.4,1123.5,22.3
22-12-2020,10040.3,177,91.9,0,65.8,909.3,1033.5,28.1
22-12-2020,8651.7,144.8,80.9,0,65.8,828,936.5,27.6
23-12-2020,7476.8,121.6,69.9,0,59.6,760.6,855.2,24.3
23-12-2020,7263.2,127,61.7,0,57.7,750.8,849.1,25.6
23-12-2020,8972.2,191.3,59,0,62,857.7,987.6,28.6
23-12-2020,11001.6,275.4,61,0.2,61,964.2,1120.2,24.1
23-12-2020,9292.6,216.4,80.9,2.2,64.9,812.6,935.1,23.1
23-12-2020,10040.3,216.4,117.9,6.8,75.3,863.9,1001.3,34.5
23-12-2020,10360.7,153.8,205.6,23.6,88.7,931.2,1078,45.1
23-12-2020,3177.6,16.3,109.7,125.9,143.1,410.3,455.8,13.7
23-12-2020,2376.6,8.6,83.6,164.5,133.5,363.3,400.4,8.9
23-12-2020,2269.8,6.2,80.9,186,135.4,368.2,404.9,9
23-12-2020,3578.2,12.5,131.6,110.2,124,441.6,500.1,24.6
23-12-2020,5714.4,44.3,186.4,21.3,105.9,551.7,642.7,42.1
23-12-2020,7476.8,109.1,191.9,1,99.2,624.3,737.7,53.7
23-12-2020,8972.2,160.9,194.7,0,114.4,701.4,837.2,69.9
23-12-2020,10253.9,182.4,189.2,0,137.3,796.1,963.6,91.2
23-12-2020,10894.8,184.2,178.2,0,152.6,872.9,1072.1,110.5
23-12-2020,11322,184.2,165.9,0,154.5,933.8,1153.4,115.5
23-12-2020,11322,180.6,153.5,0,127.8,966.5,1195.4,91.2
23-12-2020,10253.9,160.9,138.5,0,87.7,893.9,1105.9,52.2
23-12-2020,8331.3,128.8,119.3,0,52,750.7,923.4,23.3
23-12-2020,6729.1,97.5,102.8,0,42,645.3,786.3,16.7
23-12-2020,5661,74.2,87.7,0,40.1,579.7,700,16.2
23-12-2020,4966.7,55.4,76.8,0,40.5,536.4,641,16.7
23-12-2020,4646.3,46.5,71.3,0,40.5,521.1,617.3,17
24-12-2020,4753.1,50.5,67.2,0,43.4,537.5,630,18.8
24-12-2020,5447.4,73.3,65.1,0,50.6,592.5,690.6,23.8
24-12-2020,7370,139.5,66.5,0,56.7,721.1,843.4,25.1
24-12-2020,9292.6,216.4,74,0.3,55.8,823.7,955.2,19.8
24-12-2020,6141.7,102.8,102.8,7.2,64.9,605.3,683.8,17.2
24-12-2020,5821.2,68,116.5,25,72.5,590.2,669.6,26.6
24-12-2020,5233.8,31.3,120.6,73.7,82,574.9,650.7,29.1
24-12-2020,2269.8,7.6,60.3,157.4,101.1,285.1,316.4,13.6
24-12-2020,1709,5.4,45.2,165.9,82,204.3,228.8,11
24-12-2020,1415.3,4.3,39.4,158.8,71.5,169.4,190.8,10.8
24-12-2020,2109.5,8.2,68.6,113,71.5,193,226.5,19.3
24-12-2020,3418,20.3,119.3,41.5,73.4,250.9,306.2,30.7
24-12-2020,4592.9,56.3,138.5,3,72.5,295.1,369,40
24-12-2020,5500.8,93.9,127.5,0,74.4,342,434.5,51.2
24-12-2020,5874.6,99.2,115.2,0,74.4,384.8,496,60.8
24-12-2020,5821.2,85.8,108.3,0,69.6,409.5,531.9,59.3
24-12-2020,5554.2,69.7,105.6,0,63.9,414.1,538.4,48.1
24-12-2020,5180.4,57.2,101.5,0,56.7,399.3,518.9,39
24-12-2020,4325.9,42,93.2,0,43.9,336.8,438.7,25.6
24-12-2020,3204.4,23.5,82.9,0.1,31,262.9,337.7,13.7
24-12-2020,2670.3,10.3,74.7,0.8,27.7,238.5,296.1,9.9
24-12-2020,2456.7,3.3,68.6,4,26.9,236.7,284.4,8.5
24-12-2020,2323.2,1,61,9.7,26.2,241.6,284.6,7.9
24-12-2020,2296.5,0.7,57.6,12.2,25.8,250.7,290.8,7.4
25-12-2020,2430,2.2,60.3,7.2,26.7,264.7,304.8,7.7
25-12-2020,2937.3,15,66.5,1.1,33.4,300.5,347.6,11.4
25-12-2020,4165.7,52.3,72,0,45.8,375.7,441.8,17.7
25-12-2020,4966.7,83.2,77.5,0.9,53.9,421.5,496,19.8
25-12-2020,5127,84.9,85.7,6.7,62.9,438.6,514.1,23.6
25-12-2020,5180.4,66.2,101.5,21.5,75.3,462.8,542.9,31.9
25-12-2020,4592.9,34,108.3,61.5,86.8,459.5,535,30.7
25-12-2020,1575.5,5,39.4,151.6,71.5,201.9,226.2,9.6
25-12-2020,1174.9,3.1,25.7,163.1,53.9,158.6,176.4,8.1
25-12-2020,1068.1,2.4,23.3,164.5,48.6,145.7,161.4,8.4
25-12-2020,1762.4,5.8,56.2,121.6,56.7,186.7,214,16.7
25-12-2020,3044.1,14.5,111,47.9,63.9,248.8,295,27.6
25-12-2020,4112.2,44.3,138.5,3.3,64.9,285,345.1,36
25-12-2020,5020.1,79.6,131.6,0,68.7,328.9,403,46.1
25-12-2020,5233.8,74.2,117.9,0,69.6,366.2,451.5,52.2
25-12-2020,4859.9,48.7,106.9,0,62.9,374.1,461.3,50.2
25-12-2020,4859.9,41.6,100.1,0,58.2,403.5,497.2,47.1
25-12-2020,5607.6,57.2,93.2,0,54.8,472.3,584.6,38.5
25-12-2020,5607.6,65.3,86.4,0,43.9,477.7,590.9,23.3
25-12-2020,4699.7,56.3,75.4,0,29.8,418,510.7,11.7
